Quebra;Quebra2;Empenho;Ano Empenho;Fundo;Descrição Fundo;Data;Credor;Nome Credor;Docto Credor;Ficha;Nº Contrato;Ano Contrato;Dotação;Órgão;Unidade;Função;SubFunção;Programa;Ação;Natureza;Categoria;Grupo da Despesa;Modalidade Aplicação;Elemento Despesa;Fonte;Aplicação;SubElemento;Atuação;Cód Conta;Conta;Projeto;Empenho;Estorno;Anulado;Não processado;Processado;Valor OP;OP Baixada;Saldo a pagar;Processo;Licitação;Tipo Licitação;Histórico
;;6726;2020;;;20/03/2020;35630;Pfst - Programa Frente Social De Trabalho - Adm;;1234;;;70.01.3.3.90.48.13.122.0071.2.192.01;70;1;13;122;71;2192;339048;3;3;90;48;1;110000;99;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;22507,83;0;0;0;22507,83;22507,83;22507,83;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;6760;2020;;;24/03/2020;25577;Folha De Pagamento - Tesouro;;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;15;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;1985,5;0;0;0;1985,5;1985,5;1985,5;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;6836;2020;;;24/03/2020;20448;Digital Locacao E Comercio De Equipamentos De Impressao Ltda ; CNPJ 05.548.134/0001-65;1520;;;70.01.3.3.90.40.13.122.0071.2.193.01;70;1;13;122;71;2193;339040;3;3;90;40;1;110000;1;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7108;378;0;0;16,32;361,68;361,68;361,68;16,32;5602/2014;42/2014;28 - PREGÃO PRESENCIAL.;
;;7088;2020;;;30/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;331;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;7884,91;0;0;0;7884,91;7884,91;7884,91;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;7089;2020;;;30/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;2042,25;0;0;0;2042,25;2042,25;2042,25;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;7090;2020;;;30/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;431;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;4963,57;0;0;0;4963,57;4963,57;4963,57;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;7773;2020;;;31/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;12;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;21585,35;0;0;0;21585,35;21585,35;21585,35;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;7774;2020;;;31/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;13;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;68758,62;0;0;0;68758,62;68758,62;68758,62;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;7775;2020;;;31/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;15;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;203800,1;0;0;0;203800,1;203800,1;203800,1;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;7776;2020;;;31/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;71;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;6026,5;0;0;0;6026,5;6026,5;6026,5;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;7777;2020;;;31/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;91;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;1572,35;0;0;0;1572,35;1572,35;1572,35;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;7778;2020;;;31/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;103;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;97,73;0;0;0;97,73;97,73;97,73;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;7779;2020;;;31/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;331;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;80775,22;0;0;0;80775,22;80775,22;80775,22;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;7780;2020;;;31/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;332;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;5764,04;0;0;0;5764,04;5764,04;5764,04;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;7781;2020;;;31/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;333;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;2774,05;0;0;0;2774,05;2774,05;2774,05;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;7782;2020;;;31/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;123059,11;0;0;0;123059,11;123059,11;123059,11;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;7783;2020;;;31/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;372;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;12619,63;0;0;0;12619,63;12619,63;12619,63;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;7784;2020;;;31/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;373;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;7012,42;0;0;0;7012,42;7012,42;7012,42;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;7785;2020;;;31/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;401;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;837,62;0;0;0;837,62;837,62;837,62;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;7786;2020;;;31/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;451;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;3458,02;0;0;0;3458,02;3458,02;3458,02;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;7787;2020;;;31/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;753;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;15521,23;0;0;0;15521,23;15521,23;15521,23;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;7788;2020;;;31/03/2020;25577;Folha De Pagamento - Tesouro;;1119;;;70.01.3.1.90.16.13.122.0071.2.192.01;70;1;13;122;71;2192;319016;3;1;90;16;1;110000;990;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;300,17;0;0;0;300,17;300,17;300,17;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;7949;2020;;;31/03/2020;25577;Folha De Pagamento - Tesouro;;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;13;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;348,34;0;0;0;348,34;348,34;348,34;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;7950;2020;;;31/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;431;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;323603,92;0;0;0;323603,92;323603,92;323603,92;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;7951;2020;;;31/03/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;432;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;65556,6;0;0;0;65556,6;65556,6;65556,6;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;8195;2020;;;31/03/2020;8641;Instituto Nacional Do Seguro Social; CNPJ 29.979.036/0362-50;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;16;Encargos Sociais;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;702,97;0;0;0;702,97;702,97;702,97;0;4919/2020;/;11 - FOLHA DE PAGAMENTO;
;;8196;2020;;;31/03/2020;8618;Caixa Economica Federal; CNPJ 00.360.305/0001-04;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;17;Encargos Sociais;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;186,7;0;0;0;186,7;186,7;186,7;0;mar/20;/;11 - FOLHA DE PAGAMENTO;
;;8197;2020;;;31/03/2020;8618;Caixa Economica Federal; CNPJ 00.360.305/0001-04;1118;;;70.01.3.1.90.13.13.122.0071.2.192.01;70;1;13;122;71;2192;319013;3;1;90;13;1;110000;1;Encargos Sociais;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;3168,82;0;0;0;3168,82;3168,82;3168,82;0;mar/20;/;11 - FOLHA DE PAGAMENTO;
;;8198;2020;;;31/03/2020;8641;Instituto Nacional Do Seguro Social; CNPJ 29.979.036/0362-50;1118;;;70.01.3.1.90.13.13.122.0071.2.192.01;70;1;13;122;71;2192;319013;3;1;90;13;1;110000;21;Encargos Sociais;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;32810,37;0;0;0;32810,37;32810,37;32810,37;0;4919/2020;/;11 - FOLHA DE PAGAMENTO;
;;8476;2020;;;02/04/2020;25577;Folha De Pagamento - Tesouro;;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;14;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;209;0;0;0;209;209;209;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;8538;2020;;;03/04/2020;8699;Orquestra Sinfonica Jovem Municipal De Santo Andre;;1139;;;70.10.3.3.90.36.13.122.0072.2.191.01;70;10;13;122;72;2191;339036;3;3;90;36;1;110000;99;Auxilio Financeiro;252;07.400-4 - C/ MOVIMENTO;7026;126697,34;0;0;0;126697,34;126697,34;126697,34;0;/;/;24 - OUTROS;
;;8813;2020;;;06/04/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;13;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;44975,96;0;0;0;44975,96;44975,96;44975,96;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;8814;2020;;;06/04/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;15;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;148019,23;0;0;0;148019,23;148019,23;148019,23;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;8815;2020;;;06/04/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;331;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;57987,98;0;0;0;57987,98;57987,98;57987,98;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;8816;2020;;;06/04/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;333;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;1849,36;0;0;0;1849,36;1849,36;1849,36;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;8817;2020;;;06/04/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;87960,45;0;0;0;87960,45;87960,45;87960,45;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;8818;2020;;;06/04/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;373;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;3800,26;0;0;0;3800,26;3800,26;3800,26;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;8839;2020;;;07/04/2020;36632;Cristiana Gimenes P. Dos Santos Producoes Artisticas - Me; CNPJ 18.512.910/0001-19;1146;;;70.10.3.3.90.39.13.392.0072.2.190.03;70;10;13;392;72;2190;339039;3;3;90;39;3;1000255;5;Fornecedor;747;82.755-X - FUNDO MUNICIPAL DE CULTURA;7071;1500;0;0;0;1500;1500;1500;0;190/2020;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;8988;2020;;;07/04/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;15;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;6627,88;0;0;0;6627,88;6627,88;6627,88;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;9496;2020;;;24/04/2020;1315;Cooperativa Paulista De Teatro; CNPJ 51.561.819/0001-69;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7016;191316;71743,5;0;0;119572,5;119572,5;119572,5;0;42532/2018;32/2019;28 - PREGÃO PRESENCIAL.;
;;9498;2020;;;24/04/2020;4036;Companhia Ultragaz S A; CNPJ 61.602.199/0003-84;1121;;;70.01.3.3.90.30.13.122.0071.2.193.01;70;1;13;122;71;2193;339030;3;3;90;30;1;110000;4;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7108;1000;1000;0;0;0;0;0;0;49510/2018;521/2019;28 - PREGÃO PRESENCIAL.;
;;9499;2020;;;24/04/2020;20448;Digital Locacao E Comercio De Equipamentos De Impressao Ltda ; CNPJ 05.548.134/0001-65;1520;;;70.01.3.3.90.40.13.122.0071.2.193.01;70;1;13;122;71;2193;339040;3;3;90;40;1;110000;1;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7108;730;0;0;0;730;730;730;0;5602/2014;42/2014;28 - PREGÃO PRESENCIAL.;
;;9501;2020;;;24/04/2020;10792;Telefonica Brasil Sa; CNPJ 02.558.157/0001-62;1520;;;70.01.3.3.90.40.13.122.0071.2.193.01;70;1;13;122;71;2193;339040;3;3;90;40;1;110000;24;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7108;10000;0;0;0;10000;10000;10000;0;2646/2018;56/2019;28 - PREGÃO PRESENCIAL.;
;;9502;2020;;;24/04/2020;34737;Empresa Brasileira De Correios E Telegrafos; CNPJ 34.028.316/0031-29;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;47;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7108;2000;0;0;650;1350;1350;1350;650;40820/2018;/;67 - DISPENSA - INC.VIII - ART.24;
;;10228;2020;;;29/04/2020;25577;Folha De Pagamento - Tesouro;;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;15;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;1684,77;0;0;0;1684,77;1684,77;1684,77;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10229;2020;;;29/04/2020;25577;Folha De Pagamento - Tesouro;;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;992;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;370,4;0;0;0;370,4;370,4;370,4;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10230;2020;;;29/04/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;12;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;2293,26;0;0;0;2293,26;2293,26;2293,26;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10231;2020;;;29/04/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;13;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;69607,6;0;0;0;69607,6;69607,6;69607,6;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10232;2020;;;29/04/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;15;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;229627,51;0;0;0;229627,51;229627,51;229627,51;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10233;2020;;;29/04/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;47;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;16684,04;0;0;0;16684,04;16684,04;16684,04;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10234;2020;;;29/04/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;71;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;6026,5;0;0;0;6026,5;6026,5;6026,5;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10235;2020;;;29/04/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;91;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;1679,55;0;0;0;1679,55;1679,55;1679,55;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10236;2020;;;29/04/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;331;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;83704,89;0;0;0;83704,89;83704,89;83704,89;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10237;2020;;;29/04/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;332;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;1551,31;0;0;0;1551,31;1551,31;1551,31;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10238;2020;;;29/04/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;333;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;2774,05;0;0;0;2774,05;2774,05;2774,05;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10239;2020;;;29/04/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;135656,39;0;0;0;135656,39;135656,39;135656,39;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10240;2020;;;29/04/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;372;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;2348,39;0;0;0;2348,39;2348,39;2348,39;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10241;2020;;;29/04/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;373;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;7340,3;0;0;0;7340,3;7340,3;7340,3;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10242;2020;;;29/04/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;401;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;907,98;0;0;0;907,98;907,98;907,98;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10243;2020;;;29/04/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;451;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;5609,84;0;0;0;5609,84;5609,84;5609,84;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10244;2020;;;29/04/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;753;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;15521,23;0;0;0;15521,23;15521,23;15521,23;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10245;2020;;;29/04/2020;25577;Folha De Pagamento - Tesouro;;1119;;;70.01.3.1.90.16.13.122.0071.2.192.01;70;1;13;122;71;2192;319016;3;1;90;16;1;110000;990;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;300,17;0;0;0;300,17;300,17;300,17;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10285;2020;;;29/04/2020;35630;Pfst - Programa Frente Social De Trabalho - Adm;;1234;;;70.01.3.3.90.48.13.122.0071.2.192.01;70;1;13;122;71;2192;339048;3;3;90;48;1;110000;0;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;23935,87;0;0;0;23935,87;23935,87;23935,87;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10316;2020;;;29/04/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;331;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;7884,91;0;0;0;7884,91;7884,91;7884,91;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10317;2020;;;29/04/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;2042,25;0;0;0;2042,25;2042,25;2042,25;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10318;2020;;;29/04/2020;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;451;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;2490,72;0;0;0;2490,72;2490,72;2490,72;0;jan/20;/;11 - FOLHA DE PAGAMENTO;
;;10648;2020;;;30/04/2020;8641;Instituto Nacional Do Seguro Social; CNPJ 29.979.036/0362-50;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;16;Encargos Sociais;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;412,04;0;0;0;412,04;412,04;412,04;0;4919/2020;/;11 - FOLHA DE PAGAMENTO;
;;10649;2020;;;30/04/2020;8618;Caixa Economica Federal; CNPJ 00.360.305/0001-04;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;17;Encargos Sociais;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;145,37;0;0;0;145,37;145,37;145,37;0;mar/20;/;11 - FOLHA DE PAGAMENTO;
;;10650;2020;;;30/04/2020;8641;Instituto Nacional Do Seguro Social; CNPJ 29.979.036/0362-50;1116;;;70.01.3.1.90.04.13.122.0071.2.192.01;70;1;13;122;71;2192;319004;3;1;90;4;1;110000;161;Encargos Sociais;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;101,37;0;0;0;101,37;101,37;101,37;0;4919/2020;/;11 - FOLHA DE PAGAMENTO;
