Quebra;Quebra2;Empenho;Ano Empenho;Fundo;Descrição Fundo;Data;Credor;Nome Credor;Docto Credor;Ficha;Nº Contrato;Ano Contrato;Dotação;Órgão;Unidade;Função;SubFunção;Programa;Ação;Natureza;Categoria;Grupo da Despesa;Modalidade Aplicação;Elemento Despesa;Fonte;Aplicação;SubElemento;Atuação;Cód Conta;Conta;Projeto;Empenho;Estorno;Anulado;Não processado;Processado;Valor OP;OP Baixada;Saldo a pagar;Processo;Licitação;Tipo Licitação;Histórico
;;14620;2021;;;29/07/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;373;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;6684,34;0;0;0;6684,34;6684,34;6684,34;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;14621;2021;;;29/07/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;401;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;586,09;0;0;0;586,09;586,09;586,09;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;14622;2021;;;29/07/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;451;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;9383,46;0;0;0;9383,46;9383,46;9383,46;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;14623;2021;;;29/07/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;753;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;15521,23;0;0;0;15521,23;15521,23;15521,23;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;14624;2021;;;29/07/2021;25577;Folha De Pagamento - Tesouro;;1119;;;70.01.3.1.90.16.13.122.0071.2.192.01;70;1;13;122;71;2192;319016;3;1;90;16;1;110000;990;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;300,17;0;0;0;300,17;300,17;300,17;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;14809;2021;;;30/07/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;331;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;11443,58;0;0;0;11443,58;11443,58;11443,58;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;14810;2021;;;30/07/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;3323,37;0;0;0;3323,37;3323,37;3323,37;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;14995;2021;;;30/07/2021;8618;Caixa Economica Federal; CNPJ 00.360.305/0001-04;1118;;;70.01.3.1.90.13.13.122.0071.2.192.01;70;1;13;122;71;2192;319013;3;1;90;13;1;110000;1;Encargos Sociais;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;2138,77;0;0;0;2138,77;2138,77;2138,77;0;19/2021;/;11 - FOLHA DE PAGAMENTO;
;;14996;2021;;;30/07/2021;8641;Instituto Nacional Do Seguro Social; CNPJ 29.979.036/0362-50;1118;;;70.01.3.1.90.13.13.122.0071.2.192.01;70;1;13;122;71;2192;319013;3;1;90;13;1;110000;21;Encargos Sociais;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;25676,9;0;0;0;25676,9;25676,9;25676,9;0;13/2021;/;11 - FOLHA DE PAGAMENTO;
;;15048;2021;;;06/08/2021;31751;Opere Educacao E Artes Eireli ; CNPJ 22.193.357/0001-76;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;22;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7046;35000;0;0;0;35000;35000;35000;0;10568/2021;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;15051;2021;;;06/08/2021;41403;Mei Flavio Shimoda; CNPJ 24.699.616/0001-60;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7024;18000;0;0;0;18000;18000;18000;0;12427/2021;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;15128;2021;;;09/08/2021;8699;Orquestra Sinfonica Jovem Municipal De Santo Andre;;1139;;;70.10.3.3.90.36.13.122.0072.2.191.01;70;10;13;122;72;2191;339036;3;3;90;36;1;110000;99;Auxilio Financeiro;252;07.400-4 - C/ MOVIMENTO;7026;133670,15;0;0;0;133670,15;133670,15;133670,15;0;41/2021;/;24 - OUTROS;
;;15166;2021;;;10/08/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;451;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;6431,3;0;0;0;6431,3;6431,3;6431,3;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;15476;2021;;;13/08/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;13;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;33314,23;0;0;0;33314,23;33314,23;33314,23;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;15477;2021;;;13/08/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;15;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;147170,9;0;0;0;147170,9;147170,9;147170,9;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;15478;2021;;;13/08/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;331;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;58590,95;0;0;0;58590,95;58590,95;58590,95;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;15479;2021;;;13/08/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;333;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;1849,36;0;0;0;1849,36;1849,36;1849,36;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;15480;2021;;;13/08/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;84964,34;0;0;0;84964,34;84964,34;84964,34;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;15481;2021;;;13/08/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;373;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;4456,22;0;0;0;4456,22;4456,22;4456,22;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;15534;2021;;;13/08/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;1;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;8703,66;0;0;0;8703,66;8703,66;8703,66;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;15535;2021;;;13/08/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;15;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;221,5;0;0;0;221,5;221,5;221,5;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;15536;2021;;;13/08/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;37;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;2396,47;0;0;0;2396,47;2396,47;2396,47;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;15537;2021;;;13/08/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;331;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;4096,35;0;0;0;4096,35;4096,35;4096,35;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;15538;2021;;;13/08/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;1388,24;0;0;0;1388,24;1388,24;1388,24;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;15599;2021;;;17/08/2021;1315;Cooperativa Paulista De Teatro; CNPJ 51.561.819/0001-69;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7015;2565;0;0;0;2565;2565;2565;0;12417/2021;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;15603;2021;;;17/08/2021;30583;Mei Renata Cristina Casemiro ; CNPJ 21.835.852/0001-79;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7015;4860;0;0;0;4860;4860;4860;0;12418/2021;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;15608;2021;;;17/08/2021;41548;Mei Valeria Feldman; CNPJ 41.798.279/0001-88;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7015;4860;0;0;0;4860;4860;4860;0;12420/2021;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;15646;2021;;;18/08/2021;1315;Cooperativa Paulista De Teatro; CNPJ 51.561.819/0001-69;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7016;191316;0;0;0;191316;191316;167401,5;23914,5;42532/2018;32/2015;28 - PREGÃO PRESENCIAL.;
;;15647;2021;;;18/08/2021;10792;Telefonica Brasil Sa; CNPJ 02.558.157/0001-62;1520;;;70.01.3.3.90.40.13.122.0071.2.193.01;70;1;13;122;71;2193;339040;3;3;90;40;1;110000;24;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7108;10000;0;0;6051,75;3948,25;3948,25;3948,25;6051,75;2646/2018;56/2019;28 - PREGÃO PRESENCIAL.;
;;15648;2021;;;18/08/2021;20448;Digital Locacao E Comercio De Equipamentos De Impressao Ltda ; CNPJ 05.548.134/0001-65;1520;;;70.01.3.3.90.40.13.122.0071.2.193.01;70;1;13;122;71;2193;339040;3;3;90;40;1;110000;1;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7108;730;730;0;0;0;0;0;0;5620/2014;42/2014;28 - PREGÃO PRESENCIAL.;
;;15654;2021;;;18/08/2021;7324;Orlando Cesar Zambelli; CPF 258.610.738-13;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;16;Adiantamento;252;07.400-4 - C/ MOVIMENTO;6525;7900;0;0;0;7900;7900;7900;0;12873/2021;/;9 - ADIANTAMENTO;
;;15695;2021;;;19/08/2021;4001;Georgia Evangelos De Almeida Kyriakakis; CPF 031.186.868-12;1140;;;70.10.3.3.90.36.13.392.0072.2.189.01;70;10;13;392;72;2189;339036;3;3;90;36;1;110000;99;JURADO;252;07.400-4 - C/ MOVIMENTO;7073;1500;0;0;0;1500;1500;1500;0;44808/1991;/;24 - OUTROS;
;;15696;2021;;;19/08/2021;41405;Jose Carlos Ribeiro Dos Santos; CPF 082.001.558-03;1140;;;70.10.3.3.90.36.13.392.0072.2.189.01;70;10;13;392;72;2189;339036;3;3;90;36;1;110000;99;JURADO;252;07.400-4 - C/ MOVIMENTO;7073;1500;0;0;0;1500;1500;1500;0;44808/1991;/;24 - OUTROS;
;;15697;2021;;;19/08/2021;41406;Taisa Helena Pascale Palhares; CPF 175.956.138-09;1140;;;70.10.3.3.90.36.13.392.0072.2.189.01;70;10;13;392;72;2189;339036;3;3;90;36;1;110000;99;JURADO;252;07.400-4 - C/ MOVIMENTO;7073;1500;0;0;0;1500;1500;1500;0;44808/1991;/;24 - OUTROS;
;;15728;2021;;;20/08/2021;20398;Vertice Acoes Artisticas Ltda - Me; CNPJ 09.561.778/0001-44;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7015;4860;0;0;0;4860;4860;4860;0;12416/2021;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;15729;2021;;;20/08/2021;15837;Cia Do No; CNPJ 04.898.895/0001-84;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7015;4860;0;0;0;4860;4860;4860;0;12421/2021;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;15730;2021;;;20/08/2021;43937;Fabio Scucuglia Registros Musicais Me; CNPJ 20.525.293/0001-38;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;5;Fornecedor;252;07.400-4 - C/ MOVIMENTO;6525;7000;0;0;0;7000;7000;7000;0;13486/2021;/;61 - DISPENSA - INC.II   - ART.24;
;;15894;2021;;;24/08/2021;41343;Hacklab - Servicos De Tecnologia Em Informatica Ltda - Epp; CNPJ 12.063.265/0001-18;1127;;;70.01.3.3.90.39.13.122.0071.2.193.01;70;1;13;122;71;2193;339039;3;3;90;39;1;110000;5;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7018;39500;0;0;0;39500;39500;0;39500;9677/2021;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;15896;2021;;;24/08/2021;41343;Hacklab - Servicos De Tecnologia Em Informatica Ltda - Epp; CNPJ 12.063.265/0001-18;1148;;;70.80.3.3.90.39.27.813.0073.2.194.01;70;80;27;813;73;2194;339039;3;3;90;39;1;110000;5;Fornecedor;252;07.400-4 - C/ MOVIMENTO;7022;500;0;0;0;500;500;0;500;9677/2021;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;15914;2021;;;25/08/2021;41346;Mei Luiz Roberto Rodrigues Lopreto; CNPJ 36.001.737/0001-76;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7024;4140;0;0;0;4140;4140;4140;0;11308/2021;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;15915;2021;;;25/08/2021;43940;Protexto Producoes Textuais Ltda - Me; CNPJ 01.985.018/0001-52;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7015;4860;0;0;0;4860;4860;4860;0;13199/2021;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;16007;2021;;;27/08/2021;1315;Cooperativa Paulista De Teatro; CNPJ 51.561.819/0001-69;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7016;71743,5;0;0;47829;23914,5;23914,5;0;71743,5;42532/2018;32/2015;28 - PREGÃO PRESENCIAL.;
;;16041;2021;;;27/08/2021;43918;Philipe Gomes Freitas; CPF 017.366.063-01;1137;;;70.10.3.3.90.31.13.392.0072.2.189.01;70;10;13;392;72;2189;339031;3;3;90;31;1;110000;0;PREMIAÇÃO;252;07.400-4 - C/ MOVIMENTO;7073;1000;0;0;0;1000;1000;1000;0;10491/2021;/;24 - OUTROS;
;;16042;2021;;;27/08/2021;36804;Zelia Maria Paralego; CPF 256.857.241-87;1137;;;70.10.3.3.90.31.13.392.0072.2.189.01;70;10;13;392;72;2189;339031;3;3;90;31;1;110000;0;PREMIAÇÃO;252;07.400-4 - C/ MOVIMENTO;7073;3000;0;0;0;3000;3000;3000;0;10491/2021;/;24 - OUTROS;
;;16043;2021;;;27/08/2021;43919;Edimila Souza Duarte; CPF 341.704.978-48;1137;;;70.10.3.3.90.31.13.392.0072.2.189.01;70;10;13;392;72;2189;339031;3;3;90;31;1;110000;0;PREMIAÇÃO;252;07.400-4 - C/ MOVIMENTO;7073;1000;0;0;0;1000;1000;1000;0;10491/2021;/;24 - OUTROS;
;;16044;2021;;;27/08/2021;36858;Mei Alexandre De Avelar Jolo ; CNPJ 22.783.668/0001-95;1137;;;70.10.3.3.90.31.13.392.0072.2.189.01;70;10;13;392;72;2189;339031;3;3;90;31;1;110000;0;PREMIAÇÃO;252;07.400-4 - C/ MOVIMENTO;7073;1000;1000;0;0;0;0;0;0;10491/2021;/;24 - OUTROS;
;;16045;2021;;;27/08/2021;43925;Tania Aparecida De Cerqueira; CPF 075.225.987-46;1137;;;70.10.3.3.90.31.13.392.0072.2.189.01;70;10;13;392;72;2189;339031;3;3;90;31;1;110000;0;PREMIAÇÃO;252;07.400-4 - C/ MOVIMENTO;7073;1000;0;0;0;1000;1000;1000;0;10491/2021;/;24 - OUTROS;
;;16046;2021;;;27/08/2021;7213;Arlete Maria Pereira Ferreira; CPF 250.929.102-59;1137;;;70.10.3.3.90.31.13.392.0072.2.189.01;70;10;13;392;72;2189;339031;3;3;90;31;1;110000;0;PREMIAÇÃO;252;07.400-4 - C/ MOVIMENTO;7073;2000;0;0;0;2000;2000;2000;0;10491/2021;/;24 - OUTROS;
;;16047;2021;;;27/08/2021;43921;Rosana Martin Silva; CPF 038.423.738-05;1137;;;70.10.3.3.90.31.13.392.0072.2.189.01;70;10;13;392;72;2189;339031;3;3;90;31;1;110000;0;PREMIAÇÃO;252;07.400-4 - C/ MOVIMENTO;7073;1000;0;0;0;1000;1000;1000;0;10491/2021;/;24 - OUTROS;
;;16048;2021;;;27/08/2021;4912;Marcio Rui Padoim; CPF 139.950.478-90;1137;;;70.10.3.3.90.31.13.392.0072.2.189.01;70;10;13;392;72;2189;339031;3;3;90;31;1;110000;0;PREMIAÇÃO;252;07.400-4 - C/ MOVIMENTO;7073;2000;0;0;0;2000;2000;2000;0;10491/2021;/;24 - OUTROS;
;;16049;2021;;;27/08/2021;43922;Alan Garcia Luz; CPF 438.890.978-55;1137;;;70.10.3.3.90.31.13.392.0072.2.189.01;70;10;13;392;72;2189;339031;3;3;90;31;1;110000;0;PREMIAÇÃO;252;07.400-4 - C/ MOVIMENTO;7073;1000;0;0;0;1000;1000;1000;0;10491/2021;/;24 - OUTROS;
;;16050;2021;;;27/08/2021;43923;Gustavo Suniga Campos De Sousa; CPF 445.245.508-52;1137;;;70.10.3.3.90.31.13.392.0072.2.189.01;70;10;13;392;72;2189;339031;3;3;90;31;1;110000;0;PREMIAÇÃO;252;07.400-4 - C/ MOVIMENTO;7073;1000;0;0;0;1000;1000;1000;0;10491/2021;/;24 - OUTROS;
;;16051;2021;;;27/08/2021;43924;Diogo Manoel De Oliveira; CPF 325.443.278-98;1137;;;70.10.3.3.90.31.13.392.0072.2.189.01;70;10;13;392;72;2189;339031;3;3;90;31;1;110000;0;PREMIAÇÃO;252;07.400-4 - C/ MOVIMENTO;7073;1000;0;0;0;1000;1000;1000;0;10491/2021;/;24 - OUTROS;
;;16052;2021;;;27/08/2021;10948;Jardel Gley Cini; CPF 107.756.518-69;1137;;;70.10.3.3.90.31.13.392.0072.2.189.01;70;10;13;392;72;2189;339031;3;3;90;31;1;110000;0;PREMIAÇÃO;252;07.400-4 - C/ MOVIMENTO;7073;1000;0;0;0;1000;1000;1000;0;10491/2021;/;24 - OUTROS;
;;16067;2021;;;30/08/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;451;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;1559,33;0;0;0;1559,33;1559,33;1559,33;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;16104;2021;;;30/08/2021;43939;Mei Vilma Campos Dos Santos Leite; CNPJ 42.599.093/0001-62;1144;;;70.10.3.3.90.39.13.392.0072.2.189.01;70;10;13;392;72;2189;339039;3;3;90;39;1;1000272;48;Fornecedor;785;83.821-7 - FUNDO DE APOIO A GESTÃO CULTURAL;7015;21950;0;0;0;21950;21950;21950;0;12419/2021;/;75 - INEXIGIBILIDADE - CAPUT - ART.25;
;;16127;2021;;;31/08/2021;35630;Pfst - Programa Frente Social De Trabalho - Adm;;1234;;;70.01.3.3.90.48.13.122.0071.2.192.01;70;1;13;122;71;2192;339048;3;3;90;48;1;110000;99;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;17102,28;0;0;0;17102,28;17102,28;17102,28;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;16740;2021;;;31/08/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;12;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;15096,31;0;0;0;15096,31;15096,31;15096,31;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;16741;2021;;;31/08/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;13;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;49971,34;0;0;0;49971,34;49971,34;49971,34;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;16742;2021;;;31/08/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;15;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;208364,63;0;0;0;208364,63;208364,63;208364,63;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;16743;2021;;;31/08/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;47;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;18852,01;0;0;0;18852,01;18852,01;18852,01;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;16744;2021;;;31/08/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;71;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;9404,5;0;0;0;9404,5;9404,5;9404,5;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;16745;2021;;;31/08/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;91;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;1313,06;0;0;0;1313,06;1313,06;1313,06;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;16746;2021;;;31/08/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;103;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;366,49;0;0;0;366,49;366,49;366,49;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;16747;2021;;;31/08/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;331;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;83572,56;0;0;0;83572,56;83572,56;83572,56;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;16748;2021;;;31/08/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;332;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;3077,67;0;0;0;3077,67;3077,67;3077,67;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;16749;2021;;;31/08/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;333;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;2774,05;0;0;0;2774,05;2774,05;2774,05;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;16750;2021;;;31/08/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;371;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;120818,7;0;0;0;120818,7;120818,7;120818,7;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
;;16751;2021;;;31/08/2021;25577;Folha De Pagamento - Tesouro;;1117;;;70.01.3.1.90.11.13.122.0071.2.192.01;70;1;13;122;71;2192;319011;3;1;90;11;1;110000;372;Folha de Pagto;757;45.000.003-4 - FOLHA DE PAGAMENTO TESOURO;600;6969,02;0;0;0;6969,02;6969,02;6969,02;0;23/2021;/;11 - FOLHA DE PAGAMENTO;
